"County","Region","Super_Region","South_East","Country","Density","Mean_Age","Age_0_to_19","Age_20_to_29","Age_65_plus","Female","Cisgender","Heterosexual","Married","Cohabiting","Same_Sex_Couple","In_Migrant_UK","In_Migrant_Overseas","Born_in_UK","Born_in_EU","White_British_Irish","No_Religion","Christian","Communal_Resident","Lone_Parent_family","Household_5_plus","Detached","Flats","One_Bedroom","Crowded_Housing","Owned","Social_Rented","Private_Rented","Second_Address_UK","Second_Address_Overseas","Disabled","Poor_Health","Unpaid_Care_Provider","No_Central_Heating","Green_Central_Heating","Part_Time_Employee","Full_Time_Employee","Self_Employed","Unemployed","Student","No_Quals","Degree_plus","Extractive_Job","Productive_Job","Professional","Routine_Job","Cars_2_plus","Work_from_Home","Public_Transport"
"Northamptonshire","East Midlands","Central","Rest of E&W","England",38389.4999999999,40.185204476021,23.7779051257561,11.6714422158548,15.4888252148997,50.6225429705558,99.4443781522633,97.1806532188124,45.3158733875909,15.3973239061603,0.903205730728884,9.25265804801087,0.86941526804397,82.7367034959834,8.97720963165589,78.3506060521162,42.7332301146053,51.8189594036412,1.26392868513212,10.5344176138572,6.7384002985446,30.8366194379828,12.259450919902,7.99578301825182,77.6432245504699,66.3098610821721,14.7662778294362,18.8007102939759,3.49135883594205,0.915628466239543,16.1972620184655,16.792380506056,8.18833079874075,1.20351538447185,8.95048482699855,11.7036779465457,39.385639096556,9.56929934090945,2.32926077541924,6.1824906352242,18.569400935061,29.4564760402474,0.764344760515439,19.5092795202204,31.7072553928635,16.3699959537718,44.4429931769696,26.5909246319479,3.94024044634784
"Nottinghamshire","East Midlands","Central","Rest of E&W","England",1881967.49999998,40.4346827392604,23.1762874264011,13.8402582950645,16.1734819156884,50.9086127959849,99.4635551662166,96.4729214898874,42.152335687037,14.8156864211352,0.980373828692457,10.1102338392128,0.878952009290623,87.3192343057761,5.37560255231408,80.2159241209308,46.6606794612257,45.8163164955551,2.98148381956629,10.9374610895749,6.1950061427101,31.1267307500747,13.0690307799582,8.43156217055293,77.5644165158634,64.0530932680874,16.0844544886681,19.6906213099411,6.37848794988741,0.983409000273411,19.4129868049158,19.7714492700622,9.78357610565579,1.0137462749753,8.67816616722974,11.9793808750514,33.2720299852872,7.49356579845579,2.53997260959343,10.6500345560083,19.3995297828903,29.5508557400195,0.721978266980739,17.9300316980254,29.2212259365927,14.6574121283495,35.0068276242773,26.7289031069749,7.2296187723084
"Rutland","East Midlands","Central","Rest of E&W","England",1612.5,44.6070158343484,21.7190050429995,9.71081930469949,21.755548517553,48.6662281663378,99.7549995406241,97.6874126959491,55.1064782247234,11.5239496067021,0.866534501502846,10.3965859760135,0.696539376548206,91.7279680420909,3.30053100794076,91.6857490864799,39.2545271888926,58.5456325184823,8.79436770688689,7.00167704839482,4.52857314005032,46.4418353899605,7.60752366119564,5.46903078950521,87.2521416162463,72.3383859565035,10.8980887903661,16.7155952309628,7.564130673098,1.3958927135862,15.8903775883069,15.3962337693975,8.04720213170917,0.730845264482118,10.5852752650812,10.9776365279762,31.8890865090241,10.8347668892323,1.653205819751,6.06175467242033,13.0932944606414,37.935860058309,2.4008517434123,16.0447165291456,39.7749139891539,9.98017377106537,49.8801964777765,34.0928449744463,1.12862010221465
"Inner London","London","South East","South East","England",40016349.0000009,35.605977855356,21.4177904446994,20.1161702420169,8.14710432173511,51.7466023843824,98.9223978097227,92.8662777560227,27.8696653870422,13.3588752595456,2.00691206707934,14.0858727325784,2.48186865075898,56.0176338378861,14.518569611035,35.1832839082942,34.4312228145546,41.2002951608155,1.54863825117092,13.122321531816,8.56484930002511,2.12354500207147,74.6355765792864,28.6051660621315,43.0832117285426,33.6217311388048,31.5555107840585,34.5838296230137,4.72583822490025,3.77934866713002,13.4333308265906,14.3045442487976,6.59860431543255,2.7179646160209,8.87167543616334,9.77911963422396,39.1716498747476,11.8641423533979,4.45196530162518,11.3401210152803,14.4801416304737,53.6425773597603,0.185687372751772,7.56852044278863,42.0672640524656,8.02559880409377,7.58501753308159,49.1749100567482,25.6864457897485
"Outer London","London","South East","South East","England",37881006.9999985,37.7614300710654,25.1351294247427,12.8058806783642,11.6479117675841,51.3400147342962,99.0781335016212,96.8270551847883,42.3473334595102,10.0799114936903,0.921571005876664,9.00754382334572,1.23844323822149,61.4776537850424,11.6451709338425,40.7355746571599,25.7605928839889,45.2797070780164,0.874327411938966,13.3531220616022,11.0730440023453,8.84413688196316,39.4969668776787,16.0887886704139,59.2931416670597,55.9563750892386,17.1846065705454,26.7108251061679,2.58810180785147,1.84753212631978,13.1063558958428,14.790231538181,7.60179028092519,1.88039186580091,7.94152297045914,11.3369517006326,34.7834815696711,12.3754698041413,3.85844013352943,8.94395032331863,17.3417544220053,42.1121042839234,0.173299362170131,13.0899636106162,35.5346742949773,9.07896739541498,24.616771642715,37.2871801002971,23.8128568355334
"County Durham","North East","North West","Rest of E&W","England",329749.2,42.0359872746646,22.4794406641678,11.5668847762961,18.1367299228127,51.1121027427079,99.5976950817668,97.0375288545533,43.3168061571194,14.0083422889461,0.8488835336134,8.80427904769438,0.472263966885497,94.8580421726742,2.04463677385791,93.5649340330912,41.0833389708268,56.2154799073999,1.95570309098825,12.1176799016559,4.71977412474563,21.6532106991471,7.74079325316074,6.7104183757178,80.6794361948047,63.2448012067665,19.1143195776317,17.5522328119031,4.27721405878761,0.746191495637239,21.8862408726155,22.1907681859293,10.3408532386843,0.714067072349491,9.80519878050274,11.6622104685765,32.7757123513092,6.61182319007253,2.84741783415523,7.39817211965753,20.4704535607961,27.3874776253675,1.35429855219698,18.7698854949293,27.3035498748607,14.7647129746051,33.576579775446,22.8339293160309,4.6989075305338
"North Yorkshire","North East","North West","Rest of E&W","England",709403.999999996,43.2609000344025,21.4053443055324,11.4180584413398,19.6816096441771,51.2023000284864,99.5531318289964,96.8071501798466,46.6107550210203,13.4677448394444,0.900227757622678,9.86557871292673,0.812293093856207,92.3496904709465,3.25192079114206,91.1945335337995,41.3668696042331,55.1140846922672,2.45593246253986,9.72877260574256,4.84450182877972,27.9832110697338,13.0421425398446,8.55712325553879,80.1041229880142,66.5385908756897,14.5504062306693,18.8217442386652,4.99988168545441,0.994297238902551,18.4371376617041,18.5942632163812,9.07335556895255,1.21350507010971,10.3789349136992,12.5035127141115,31.3349407075727,9.29598101767565,2.2170829984637,7.62759216432395,17.2717809429461,33.2216922642908,2.87583548889801,15.9391552843552,32.4569757791596,12.2545358720148,36.9632455816232,28.1993335884191,3.73421656782093
"Northumberland","North East","North West","Rest of E&W","England",4217.4,45.2827133342692,19.9673704175089,9.30598188215917,22.449215143121,51.1559206031812,99.7129383613791,97.6229614825152,48.6705084284321,12.5946260710423,0.783477399399536,8.03133412161312,0.309127273642104,96.4905713349867,1.43777393040413,96.3686105201425,42.2832418367649,56.0701484642704,1.39284455355667,10.1074039286152,3.85987122418698,27.2123984154858,10.6920678999741,7.21879636814092,81.8413852248132,65.7416860647146,17.7543186180422,16.4223193259008,3.35312118839431,0.682540623333032,20.9597369660633,21.6463329038859,10.1576067795725,0.75550291991669,11.3407113978846,12.3425702064348,30.483541007997,8.56685884322113,2.61372512553468,4.42440022317277,17.9184365770739,30.7436227431318,3.29592271629493,16.3205000710328,31.9510054083007,12.2207509131622,37.21022038905,27.2984933618418,3.83372283824772
"Tyne and Wear","North East","North West","Rest of E&W","England",1204516.49999999,40.9319392815636,22.3710580175711,13.5754036797603,16.5763094696294,51.1470115952058,99.439840496955,96.2936131349269,40.2988825949661,13.7825466914093,1.02484155701512,9.30639638945575,0.78716386302435,91.21800490417,2.85449661285801,87.8598537607546,43.2779468879885,50.8111069015007,2.30794958440939,12.4599792975614,4.92617853560682,11.3743049035892,21.793128074272,9.49329888324751,75.624684047086,57.223872752476,25.7449954161844,16.9125744995416,5.0029631154231,0.88476497349165,21.2050131699064,21.8005644118876,9.91538363659499,0.880654292036197,9.71708730112559,12.0205710201771,32.7144016515369,6.02470847316791,3.15905945059274,9.5743719014847,20.201900608242,29.591172257018,0.565433389985619,15.4270574584913,27.9771816053602,13.3631838118559,25.894549751149,27.3516547944198,10.663098545514
"Cheshire","North West","North West","Rest of E&W","England",482568.800000004,42.5353904862763,21.7419327156487,10.7685818906846,18.2729114344689,50.951821021861,99.5964504370722,97.2295769567196,46.4959934426894,14.1083510007667,0.919982570884595,8.59829033051706,0.626497941927999,92.2196792160522,4.00619329017628,90.9699170692696,38.9160756558171,58.4585344216611,1.22980826640033,10.2493179433368,4.87951781944252,30.5148771673571,11.3178958325463,7.64886611178967,81.4932182723646,69.7714780995473,14.7774277697446,15.3807893858723,3.82088674735752,0.920416223134747,18.2005249343832,17.83502058203,9.60573256183951,1.0700966843582,8.46675438983083,11.9386313064197,36.1840572733061,8.54107922112208,2.25978422676822,5.66410279733156,16.2633001144764,34.4985446413517,1.19872467156854,16.6449845550773,36.0834565540283,12.4278562705006,41.9864806159903,32.1327597273589,3.00493627166305
"Cumbria","North West","North West","Rest of E&W","England",97478.0999999999,44.7605190554407,19.8551153755357,10.2767652436951,21.2515454760066,50.7565314986386,99.6516525841819,97.5260274042393,47.1584339341623,13.5532912825489,0.755079527157999,8.10524000992602,0.466845684703642,95.1729808563718,2.52814327412259,95.1973303830972,38.0305209552723,60.5462583892261,1.26578226624441,9.09495918340606,4.23846150486349,26.8409650762592,10.2364646482294,6.23575041274666,83.0196590566623,70.4795307333819,14.0286434333684,15.438539787642,3.66708545729536,0.710810399878364,19.2863401927794,19.9139334915154,9.3849160220925,1.72828721801227,11.7699984713153,13.3617754753187,32.2947666141312,9.46756691125004,1.9115119252251,4.43130794173805,18.4343722918988,30.1081335885496,3.77045643925775,18.9258809645668,30.1868195442717,14.8041454083151,38.1075509277054,23.7493390859294,3.32770748998558
"Greater Manchester","North West","North West","Rest of E&W","England",5004404.50000008,38.4849180669712,25.2617465578475,13.6898375209877,13.9768215904078,50.7374558236118,99.3465399772383,95.9997910061079,39.5704830236467,13.7755914805208,1.14152918146084,8.69621352986559,1.01070605495862,83.2612853563664,4.85384960064719,72.4211159123941,33.6587110689087,49.5218222917753,1.47655209881434,12.8956092361018,8.1264359328864,14.1934098539861,19.3315645995227,10.7374951729055,69.6289123004755,58.6095919011682,20.658114957513,20.5419251021011,3.88913298183948,1.02756158116439,18.3409571645067,18.8451133671483,8.87913769887751,1.48017381857686,8.17660239000543,11.7855459558147,34.5053203511975,7.94053436545635,3.20281112183806,9.127954752923,20.0195362976526,31.8752217544997,0.206075557392199,14.9271978333163,29.9437916295434,13.1193017406548,30.0425633038969,28.6080215232176,9.02249883017957
